season,session,round,name,final_time,speed_mean,speed_max,speed_min,speed_std,rpm_mean,rpm_max,rpm_std,throttle_mean,throttle_std,throttle_full_ratio,brake_ratio,gear_mean,gear_std,distance_total,speed_range
2019,Q,2,HUL,90.034,215.81920587973264,325,71,69.5648652626844,10376.689286825844,12159,1214.7037527150442,73.41859832808683,40.1421757979456,0.621861152141802,0.16395864106351551,5.276218611521418,1.9182042574866947,5386.956391403804,254
2019,Q,2,KUB,91.799,211.29006060625875,323,65,71.08255261417533,10343.48872737232,12007,1328.274782224359,71.8374596066199,40.501494089692045,0.5878084179970973,0.18867924528301888,5.320754716981132,1.9574370729836128,5375.766047021307,258
2019,Q,2,KVY,89.854,216.22099987450125,325,66,70.01476036323409,10546.059873441556,12364,1172.0813683971166,72.22707156218702,41.17646017505819,0.6344725111441307,0.18424962852897475,5.491827637444279,2.005277654153394,5395.165587202894,259
2019,Q,2,LEC,87.866,220.9533704305254,328,66,71.36059233041394,10350.434228170378,12271,1543.2079337277967,75.43363101565994,37.62600204197971,0.6465256797583081,0.17220543806646527,5.814199395770393,1.7105822303641993,5384.705816162436,262
2019,Q,2,MAG,88.757,219.39803971973174,322,71,68.96344870468076,10486.2345000786,11976,1155.9427293634124,72.80586961800229,40.65104436719048,0.6338461538461538,0.1723076923076923,5.696923076923077,1.937901047972176,5397.367001327133,251
2019,Q,2,NOR,89.043,217.95872619342595,323,70,69.81227059117785,10323.343579640617,11679,1076.2989146206457,71.84261857716301,40.85578367855407,0.6238805970149254,0.1746268656716418,5.832835820895522,1.9937411828634097,5384.895226629615,253
2019,Q,2,PER,89.756,216.92486271354923,325,71,69.70514543867567,10715.500197733656,12706,1364.741531134221,72.09225568091857,40.32262032487874,0.6216617210682492,0.17210682492581603,5.298219584569733,1.8248156753184117,5393.840651419824,254
2019,Q,2,RAI,89.022,218.7582204360439,327,71,70.21468180475713,10418.758771711804,12775,1477.289736067542,73.5768694225237,41.3062487609312,0.6507462686567164,0.18358208955223881,5.670149253731343,1.854217099997519,5395.760076358306,256
2019,Q,2,RIC,89.488,216.9810234186234,329,76,69.83364670236575,10413.656359183542,11858,1123.6075373595795,71.01107277289746,41.222587520771455,0.5898959881129272,0.17682020802377416,5.303120356612184,1.9881207653100492,5388.817280684904,253
2019,Q,2,RUS,91.759,210.9173397772634,325,66,70.30866688014328,10164.109991779029,12515,1655.3280137679787,71.26389499399065,41.46878707333397,0.591304347826087,0.18695652173913044,5.45072463768116,1.7286221253840963,5374.368643564642,259
2019,Q,2,SAI,88.813,218.6710419335791,324,68,70.47348189444675,10298.41209463614,11945,1171.6942026882498,74.34099748870435,39.76519855638782,0.6422155688622755,0.19161676646706588,5.820359281437126,1.9691942026511262,5381.948881267936,256
2019,Q,2,STR,90.217,215.35171541738274,327,70,70.77604779233535,10463.434572676792,12503,1370.427379896625,70.22109978454465,41.31380520873434,0.6129985228951256,0.17725258493353027,5.451994091580502,1.9565130980710603,5392.789018124735,257
2019,Q,2,VER,88.752,218.52902386724537,321,72,68.02042420273787,10381.656845353371,12338,1045.3135821959484,72.10368814516164,41.334589664734466,0.6411411411411412,0.16066066066066065,5.671171171171171,1.960890731499829,5383.269553711641,249
2019,Q,2,VET,88.16,220.44654768399545,325,68,70.02521726040706,10347.763453907433,12525,1532.378209739789,73.73533871286297,39.380097339719015,0.6395173453996983,0.1583710407239819,5.83710407239819,1.7129360493293824,5389.078773742779,257
2019,Q,3,BOT,91.547,214.20647338176644,320,71,73.66474032323379,10326.929310967202,12497,1455.7442194098342,68.80312741762987,42.20872185621215,0.5912408759124088,0.14890510948905109,5.521167883211679,1.9545056155729472,5436.214563796861,249
2019,Q,3,GAS,92.93,210.64978715498353,318,65,72.90048086223224,10198.96916860203,12245,1404.4693940668592,67.63254555272087,42.65004393879638,0.5660919540229885,0.15948275862068967,5.436781609195402,1.8909928079500582,5433.967185519901,253
2019,Q,3,GRO,93.156,210.813673540419,326,64,76.26692758317282,10311.716606382353,12397,1534.1402668154324,66.56375410114532,43.00359065084573,0.5785714285714286,0.18571428571428572,5.441428571428571,1.9117132252377036,5450.696195932223,262
2019,Q,3,HAM,91.57,214.19729471788676,321,70,74.09509937709694,10359.85888992455,12315,1496.3733183384347,70.85542400606535,40.94495794896348,0.5824817518248175,0.14744525547445256,5.505109489051095,1.9214213020225333,5441.006014786274,251
2019,Q,3,HUL,92.962,210.8248398607287,323,68,74.64156065538819,10338.672288332218,12122,1131.7173368923247,69.54377991979815,41.06357122482966,0.5683453237410072,0.16402877697841728,5.113669064748201,2.139251715402241,5441.302693053827,255
2019,Q,3,KUB,95.281,204.89641364842944,317,60,74.9558436293914,10248.766064793661,12486,1610.4245471208778,67.97706245547108,41.226924263938386,0.541374474053296,0.182328190743338,5.11921458625526,1.9038941318794278,5422.287365511754,257
2019,Q,3,KVY,93.236,210.5434295886811,325,63,75.17666240045791,10250.71930593523,12024,1357.7560204330744,67.64040361668144,42.44004771219872,0.5628571428571428,0.16857142857142857,5.432857142857143,2.024825991115774,5447.146692386585,262
2019,Q,3,LEC,91.865,212.55875890542794,328,64,76.61123004484845,10174.944642820645,12099,1604.4053834903718,69.72494054190061,40.07452414437449,0.565597667638484,0.18075801749271136,5.543731778425656,1.800319536377265,5430.197688657208,264
2019,Q,3,MAG,93.15,210.4436888287727,324,63,76.4176117058112,10348.502190905487,12192,1332.9031778980445,65.83248795648854,42.949326206583756,0.5528571428571428,0.19142857142857142,5.404285714285714,2.032844453127459,5438.864089109269,261
2019,Q,3,NOR,93.967,207.89177124132365,318,63,75.38477829038615,10109.875615319694,11992,1432.514050067974,66.59838732436832,42.50983394676067,0.5511363636363636,0.15625,5.4602272727272725,2.0081223275874613,5422.642898642531,255
2019,Q,3,PER,93.299,210.17277335759968,322,67,75.34079599715554,10299.735597133324,12612,1557.1091003750903,66.94135933320547,41.72665036450976,0.5592011412268189,0.16975748930099857,5.34379457917261,1.9139135323129342,5437.218936529615,255
2019,Q,3,RAI,93.419,209.47693400553717,318,66,75.55395680043148,10115.954091991845,12613,1529.6213780058697,67.75129246160705,42.46072851548635,0.5706134094151213,0.1783166904422254,5.4750356633380886,1.9164003176000932,5428.904227775564,252
2019,Q,3,RIC,92.958,211.03987199510135,327,69,74.65139276972647,10302.109560557705,11884,1094.7311393580758,67.8657969795906,42.197658477244616,0.5669064748201439,0.1510791366906475,5.129496402877698,2.101305112404983,5442.050035991572,258
2019,Q,3,RUS,95.253,205.3766794248499,319,63,75.4413182573475,10256.42652743943,12414,1611.1670661790472,67.99302999669057,41.34891054370933,0.5533707865168539,0.1797752808988764,5.126404494382022,1.9117754855213125,5425.096096917356,256
2019,Q,3,SAI,93.523,209.3149895570787,320,64,75.97446859738581,10134.982180208744,11772,1410.5053714649243,67.93953275954397,41.425402816685086,0.5561877667140825,0.15647226173541964,5.485064011379801,2.0105112573272814,5428.3317266021995,256
2019,Q,3,STR,94.292,207.69995730462114,321,63,75.90630210345469,10253.866875284997,12977,1631.2693371078499,66.53506504284199,42.06548053033561,0.5596590909090909,0.18323863636363635,5.313920454545454,1.908140672065082,5441.466541939582,258
2019,Q,3,VER,92.089,212.821387703629,318,69,72.67836615003918,10278.531808351452,12119,1325.9857385406779,67.5208461663019,43.003516918745994,0.5863570391872278,0.1625544267053701,5.486211901306241,1.9425315436450004,5436.623335629991,249
2019,Q,3,VET,91.848,213.1000166799139,329,64,76.84225427946289,10318.338224481893,12520,1538.4637349347047,69.01607624367323,41.08899900062516,0.5845481049562682,0.18658892128279883,5.485422740524782,1.8971181476874426,5431.331712185813,265
2019,Q,4,ALB,102.154,210.47463563949293,337,69,80.74538928562889,10214.709548712795,12237,1446.492480914648,69.45066888988664,42.479629151575416,0.5971316818774446,0.19295958279009126,5.418513689700131,2.1218301824712005,5966.812357790174,268
2019,Q,4,BOT,100.495,213.8265682455685,331,71,79.35310679839385,10478.849132074845,13032,1387.2792068250026,71.83512251186411,41.23906928746904,0.6362433862433863,0.17195767195767195,5.417989417989418,2.1793477801644556,5959.039786153956,260
2019,Q,4,GAS,101.335,212.1453616455944,342,71,79.008596652815,10449.695090063162,12511,1282.3147730720652,69.05762800855598,42.56512276228982,0.5992115637319316,0.16031537450722733,5.375821287779238,2.130145507661247,5968.068793008411,271
2019,Q,4,GIO,102.14,211.11637944511142,346,70,83.53272443502581,10310.144878987978,12777,1579.1298813594392,68.92133533269774,42.118677066557105,0.587467362924282,0.20234986945169714,5.366840731070496,2.0471302261545414,5981.143624532409,276
2019,Q,4,GRO,103.407,208.26097963977412,335,69,82.21556170677925,10400.867948079791,12450,1583.9087726108844,67.06866590064458,43.1049912944061,0.5876288659793815,0.18041237113402062,5.344072164948454,2.065111957273945,5973.779822312295,266
2019,Q,4,HAM,100.554,213.70193366798156,332,75,79.57726281712867,10341.695575773747,12073,1514.759679881775,71.73464132752268,40.655379494233905,0.6124338624338624,0.17724867724867724,5.529100529100529,2.0569249176945745,5966.094416215785,257
2019,Q,4,HUL,103.427,208.12430557385963,331,72,80.49494577407599,10301.491740873582,12309,1245.2859758310065,70.44221922878377,41.62822558386923,0.604381443298969,0.18814432989690721,5.029639175257732,2.2254592274097766,5967.87987298517,259
2019,Q,4,KUB,105.455,204.03634433338905,326,67,78.49676979314003,10264.459252005046,12509,1432.6080609345368,69.93728173318914,42.16532547104849,0.6060606060606061,0.19823232323232323,5.059343434343434,2.0757497110539127,5968.81034606214,259
2019,Q,4,KVY,101.681,211.54012203447854,330,70,77.90532280892678,10437.760565063505,12705,1319.0544288241258,71.77832679464449,41.442085153784404,0.6256544502617801,0.1793193717277487,5.3390052356020945,2.1088335846585484,5966.807245999363,260
2019,Q,4,LEC,101.426,211.90188144631583,334,69,81.52459844268363,10288.477852140983,12162,1459.222826675224,72.72265135322245,39.004349958636574,0.6115485564304461,0.19816272965879264,5.458005249343832,2.016735554541068,5963.2678308628865,265
2019,Q,4,MAG,102.382,210.39797425593417,338,71,81.91147015386734,10518.419350634053,12100,1273.811199454449,67.5018573865416,43.13907133593451,0.5945241199478487,0.1981747066492829,5.273794002607562,2.184834764845337,5981.724377325514,267
2019,Q,4,NOR,101.886,210.90387666671387,331,72,79.28710658835583,10521.600469729754,12084,1003.1393542780053,69.07429881849583,42.93761088440947,0.6191099476439791,0.17801047120418848,5.353403141361256,2.284651950983558,5967.755028314201,259
2019,Q,4,PER,101.593,211.7194285876909,335,71,81.54308443795686,10600.849900318146,12590,1231.2137675910735,69.83326718882142,41.15251668735436,0.6065359477124183,0.2,5.227450980392157,2.19722085570815,5961.808142184714,264
2019,Q,4,RAI,102.059,211.32249265599503,345,72,83.33829252661752,10372.24888168614,12446,1608.8925259850714,69.28637416123688,42.29109662507928,0.5966057441253264,0.1906005221932115,5.351174934725848,2.055610509176354,5983.0625143006655,273
2019,Q,4,RIC,102.477,209.78487263960915,334.5916672,73,80.21400645120802,10318.756262195922,11999,1251.7779644856457,70.1207802459867,41.861025231501564,0.6072821846553966,0.17945383615084526,5.0962288686605985,2.180309331467502,5972.8445466244175,261.5916672
2019,Q,4,RUS,105.062,204.76860916960564,330,69,79.73987454770885,10182.193172397208,12571,1607.2326830715788,69.67971934349772,42.32815858256675,0.6065989847715736,0.20558375634517767,5.17005076142132,2.018092623572653,5971.257338295257,261
2019,Q,4,SAI,101.936,211.02270359021682,329,71,81.29886121390282,10250.703782152645,12144,1424.8510462812324,69.8341851320135,41.40599989350614,0.6047120418848168,0.18717277486910994,5.488219895287958,2.1560649252904276,5970.4183691578955,258
2019,Q,4,STR,102.63,209.48155909632914,332,71,81.23105776978352,10503.180553500039,12802,1443.7447390506766,68.75477432456684,42.03858937467609,0.6059817945383615,0.18335500650195058,5.250975292587777,2.156796962188954,5963.64514301735,261
2019,Q,4,VER,101.069,213.10666630954262,328,71,77.17675658726385,10397.7252591302,12086,1259.7146743192272,70.38436298571057,42.434176311626764,0.6338582677165354,0.17585301837270342,5.418635170603674,2.09544132590222,5965.764537445374,257
2019,Q,4,VET,100.797,213.51624377433694,330,71,78.92855752101897,10395.627191472415,12351,1440.683170539672,72.4328883653074,39.686057749928715,0.6261558784676354,0.18229854689564068,5.512549537648613,2.0089517849685916,5970.951816379897,259
2019,Q,5,ALB,77.445,215.21586080685452,324,74,66.62415553937986,10405.924724817516,11978,1066.2217676856646,73.7202160868608,40.05527121192851,0.6237113402061856,0.17525773195876287,5.582474226804123,1.8800251019643814,4617.613588171134,250
2019,Q,5,BOT,75.406,220.79229339274127,320,87,64.47138577313535,10567.608339020135,12398,1214.6858527649836,74.29176691055204,39.891933482033494,0.6492146596858639,0.14485165794066318,5.661431064572426,1.721073430353763,4619.26977636599,233
2019,Q,5,GAS,76.708,217.72099923189978,315,85,63.580440351263476,10453.901136340872,12239,930.8823601101885,72.38196054168391,40.91173236201646,0.6247848537005164,0.153184165232358,5.631669535283993,1.835087745976298,4627.01833420944,230
2019,Q,5,GIO,78.664,213.5001124186043,323,75,68.5647447169853,10496.404701540996,12398,1429.8442882748443,71.77208470996828,40.618599774245574,0.6027397260273972,0.1660958904109589,5.455479452054795,1.6817262560426307,4646.293041806397,248
2019,Q,5,GRO,76.911,217.18209860424847,319,75,66.7362161067301,10772.4866891929,12604,1090.831794289496,72.95573034947323,40.39248443548564,0.6535162950257289,0.15608919382504288,5.415094339622642,1.8554031665189994,4633.748313020901,244
2019,Q,5,HAM,76.038,218.99027923228786,317,83,64.49308110778038,10474.268613761062,12292,1277.309272256291,75.022256613751,38.93063546974316,0.6339754816112084,0.15411558669001751,5.6795096322241685,1.6766457025111663,4623.798897697305,234
2019,Q,5,HUL,78.404,212.6973596174809,321,79,66.94354228374735,10305.45901844831,12131,1186.5210966190627,72.52784294411559,40.19797423665775,0.6065857885615251,0.15771230502599654,5.2582322357019065,1.7826923482398593,4621.826583926789,242
2019,Q,5,KUB,80.254,207.66562516616665,317,74,67.76696013515588,10217.938024438536,11990,1464.9031977587758,70.77898378256543,40.16610829596288,0.5588723051409619,0.1956882255389718,5.258706467661692,1.6743332044358352,4622.225236828794,243
2019,Q,5,KVY,77.243,216.0042208805528,325,78,65.90900352049842,10560.008467979485,13144,1061.725752175851,72.40863642754726,41.3730894388662,0.6241379310344828,0.16379310344827586,5.498275862068965,1.9202575549863057,4630.857325755678,247
2019,Q,5,LEC,76.588,217.2622428206089,322,79,67.57259579962007,10610.109005539594,12513,1230.7771351372296,73.96091859114227,37.68046429196765,0.5996563573883161,0.17869415807560138,5.513745704467354,1.7112516351999878,4623.350766975981,243
2019,Q,5,MAG,76.922,217.50948417290962,317,84,65.5931157764034,10606.922198347034,12253,1086.746390969501,72.50491734413019,41.27632293368378,0.6466552315608919,0.1732418524871355,5.562607204116638,1.7377281239398517,4638.402938007198,233
2019,Q,5,NOR,77.338,215.25848201637558,321,79,67.24299287828104,10545.930922566567,12243,970.1141018411146,71.37749142433336,40.56616567302666,0.6168384879725086,0.17697594501718214,5.506872852233677,1.9763979599326473,4617.602620022379,242
2019,Q,5,PER,77.886,213.44045653768293,326,81,67.73561122654095,10436.424574216135,12453,1313.9557607643612,70.06320963997958,41.021111061257166,0.5931623931623932,0.1829059829059829,5.394871794871795,1.7000123969051493,4613.850580754616,245
2019,Q,5,RAI,77.788,214.74944999566634,325,80,68.03858177604303,10430.818071801137,12330,1442.8688656563093,71.03761012073416,41.59957735849607,0.5982905982905983,0.1829059829059829,5.524786324786325,1.6654684839544531,4629.954162374205,245
2019,Q,5,RIC,77.299,215.68705457775013,326,82,65.9829238644968,10349.871047248993,11845,1163.290169107109,71.43701528767703,41.00425097470573,0.6027633851468048,0.153713298791019,5.2832469775474955,1.730825500431803,4630.333622848324,244
2019,Q,5,RUS,79.072,210.59650378094764,320,80,67.10924795114579,10382.102262353665,12686,1426.6679531659097,70.37960207895931,40.67902112047764,0.5741379310344827,0.16379310344827586,5.2844827586206895,1.7024113472400613,4622.5257378875995,240
2019,Q,5,SAI,77.599,214.19295017133643,323,75,68.6435786038774,10415.58805342392,12003,1127.2428516141329,72.12715662795448,40.22458116930861,0.614065180102916,0.17667238421955403,5.600343053173241,1.8758182321824024,4612.223618368633,248
2019,Q,5,STR,78.471,212.84747050585474,323,71,68.89627661749545,10641.984730163113,13043,1365.701862250842,69.61941962876658,42.21019611177002,0.5916955017301038,0.14705882352941177,5.299307958477509,1.794087981852152,4625.751418794473,252
2019,Q,5,VER,76.357,217.6099518375414,317,80,64.94870098682686,10360.513229823207,11871,1016.1618425996287,72.32799404756341,41.02500126005104,0.6401384083044983,0.15916955017301038,5.664359861591696,1.8121895243070743,4617.161658409249,237
2019,Q,5,VET,76.272,218.8745569484188,327,79,68.64121797590778,10616.166161677751,12342,1321.7655905704057,72.81882379592618,39.98644614998908,0.6355785837651122,0.17098445595854922,5.544041450777202,1.7178217794925439,4629.370442133621,248
2019,Q,6,ALB,71.429,165.9589271271996,292,46,68.75363455108925,10041.890471126912,12445,1532.3595916013137,56.58005106993935,43.965264287408466,0.4134078212290503,0.24022346368715083,4.035381750465549,1.926991965464527,3288.4086564302193,246
2019,Q,6,BOT,70.252,168.9578695937247,290,49,68.24331287186253,10082.578555629625,12586,1710.8005107454378,57.03848977423744,44.01823978125309,0.4337121212121212,0.24242424242424243,4.043560606060606,1.961681357825633,3289.4270468886625,241
2019,Q,6,GAS,71.041,166.95307459462992,286,46,67.93295097139608,10077.577163877788,12905,1563.7413250576756,57.03832854888455,44.380872173393286,0.4427767354596623,0.21388367729831145,4.00562851782364,1.8873257099466978,3293.5903296013457,240
2019,Q,6,GIO,71.976,165.43583855374226,296,44,69.56266092028795,9916.231687671778,12209,1716.297588138521,56.08410834016103,43.87502604331038,0.4059040590405904,0.25830258302583026,4.007380073800738,1.904353646008579,3295.862612940954,252
2019,Q,6,GRO,71.837,165.53771114286272,290,43,69.20804176281547,9957.65484117927,12508,1693.7197190526638,52.80976380622348,44.11524197453106,0.4111111111111111,0.25555555555555554,4.051851851851852,1.9361554335805733,3296.8537175215765,247
2019,Q,6,HAM,70.166,169.1334290673394,291,49,69.24669286062579,10052.68438603472,12530,1692.9367381925817,60.078942036001706,42.86050475166707,0.43833017077798864,0.21631878557874762,4.0702087286527515,2.0266298782890417,3291.664307315325,242
2019,Q,6,HUL,71.67,165.8481212498944,292,49,68.80718856570252,9737.883454038096,12098,1648.59092202427,55.49822360627193,43.57378156811476,0.3914656771799629,0.25788497217068646,3.8478664192949905,1.840036490658743,3296.123480689614,243
2019,Q,6,KUB,73.751,160.9291887493788,290,44,68.83907753969979,9777.661027252298,12299,1782.3736449792177,54.89747564793301,43.23153860870391,0.37050359712230213,0.302158273381295,3.785971223021583,1.8225467655684193,3288.0323404262135,246
2019,Q,6,KVY,71.271,166.9793552794636,291,41,68.64734366428364,10082.628198177365,12355,1533.633907483192,56.96515930340616,44.95051629742229,0.4485981308411215,0.22990654205607478,3.977570093457944,1.8970363447983665,3296.062571060587,250
2019,Q,6,LEC,72.149,164.21751896252658,294,45,69.99648422008497,9751.68609188711,12281,1746.848038196108,57.56462807050583,41.91589736548432,0.3948339483394834,0.23985239852398524,4.038745387453875,1.8849468615128913,3286.204996767653,249
2019,Q,6,MAG,71.109,167.349255854627,290,44,69.31936256737899,9872.527597840675,12177,1646.097481789883,54.93365739642262,44.08073999386851,0.4363295880149813,0.25280898876404495,4.170411985018727,1.9445852610401502,3297.928874344064,246
2019,Q,6,NOR,71.724,165.37798904560367,294,45,69.63991767726812,9913.325779973073,12613,1368.263754416104,53.610646958447745,44.21265505232077,0.40185185185185185,0.2462962962962963,4.090740740740741,2.13833015482345,3288.384935673801,249
2019,Q,6,PER,72.233,164.57927382311274,297,44,70.05160985184834,10125.073469458459,12887,1827.194595968541,55.39103215784704,42.788655484726334,0.4073394495412844,0.26238532110091745,3.8440366972477062,1.8902532117505289,3291.230415821474,253
2019,Q,6,RAI,71.993,165.53824500500423,296,46,69.5345713362211,9855.015457593507,12766,1775.7358693424203,54.6410044591465,44.05423651718425,0.3929889298892989,0.26014760147601473,4.033210332103321,1.8855429230445835,3302.3822523613603,250
2019,Q,6,RIC,71.218,167.28237980878652,289,47,67.9204151017169,9700.9651269629,11858,1582.483692912414,56.938753341142636,43.832010762237566,0.41947565543071164,0.22846441947565543,3.9794007490636703,1.8734710630510134,3301.471473360981,242
2019,Q,6,RUS,73.477,162.25182554061922,290,43,68.91594612634489,9976.731930164558,12885,1873.6016831772877,54.43018096836191,44.21652634016914,0.4072072072072072,0.27387387387387385,3.7135135135135133,1.76888910898089,3293.8651408566943,247
2019,Q,6,SAI,71.417,166.46694472933223,294,46,70.04023017426816,9855.855757635973,12066,1563.443484343869,54.87206348314846,44.05144169289792,0.4123134328358209,0.2574626865671642,4.1361940298507465,1.986429585175746,3292.8578403452575,248
2019,Q,6,STR,72.846,163.62192724680887,295,43,69.78049672439452,10053.399673630931,12909,1817.3555454612876,52.436110655445184,43.273247101381635,0.3825136612021858,0.22586520947176686,3.865209471766849,1.8795992258556422,3296.6744442851236,252
2019,Q,6,VER,70.618,168.75705756577815,291,46,68.9141418473937,10097.142641094526,12564,1501.1769292339866,55.87249018068608,44.2250714972301,0.4331450094161959,0.2523540489642185,4.062146892655368,1.926453948610681,3299.7943377525007,245
